# ID	Inflected form	Lemmatised form	Frequency	CValue	CValue1	CValuePlus	CValuePlus1	CValueStar	CValueStarH	CValueStarM	CValueStarR	CValueWCard	CValueWCardPlus	D	DDW	Freq	idf	ilnc	ilncFreq	iLong	IM	iTer	LLR	nbdoc4tc	NormFreq	tf	tf-idf	Head	Modifier	MainHead
50	laveur de buées du décapage	laveur de buée du décapage	2	2.32192809488736	2.58496250072116	6.96578428466209	7.75488750216347	N/A	N/A	0.263034405833794	N/A	1	3	1	0	2	0:0	0	0	0.4	1.75	0.333333333333333	0.5924496127065	1	0.285714285714286	0:2	0:0	51	36	52	
112	hauteur estimée à 6 m	hauteur estimer à 6 m	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	N/A	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	7	0.166666666666667	0.000115129154648748	1	0.142857142857143	0:1	0:0	113	116	23	
28	eurosLa cause de l' événement	eurosLa cause de le événement	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	N/A	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	3.5	0.166666666666667	0.000115129154648748	1	0.142857142857143	0:1	0:0	29	32	30	
0	effet de rafales de vent	effet de rafale de vent	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	N/A	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	3.5	0.166666666666667	0.000115129154648748	1	0.142857142857143	0:1	0:0	1	4	2	
12	ans des mesures de verticalité	an du mesure de verticalité	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	N/A	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	7	0.166666666666667	0.000115129154648748	1	0.142857142857143	0:1	0:0	13	16	14	
136	structure de la nouvelle cheminée	structure de le nouveau cheminée	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	1	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	2.33333333333333	0.166666666666667	6.93134680530211e-06	1	0.142857142857143	0:1	0:0	21	138	21	
38	utilisation de la cheminée basse	utilisation de le cheminée bas	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	8	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	7	0.166666666666667	0.000115129154648748	1	0.142857142857143	0:1	0:0	39	40	39	
104	plan de maintenance préventive	plan de maintenance préventif	1	2	2.32192809488736	2	2.32192809488736	N/A	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	3.5	0.2	6.93134680530211e-06	1	0.142857142857143	0:1	0:0	7	106	7	
56	oeuvre de mesures complémentaires	œuvre de mesure complémentaire	1	2	2.32192809488736	2	2.32192809488736	8	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	1.75	0.2	0.000115129154648748	1	0.142857142857143	0:1	0:0	5	58	5	
126	suite de signaux faibles	suite de signal faible	1	2	2.32192809488736	2	2.32192809488736	8	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	2.33333333333333	0.2	0.000115129154648748	1	0.142857142857143	0:1	0:0	127	128	127	
