# ID	Inflected form	Lemmatised form	Frequency	CValue	CValue1	CValuePlus	CValuePlus1	CValueStar	CValueStarH	CValueStarM	CValueStarR	CValueWCard	CValueWCardPlus	D	DDW	Freq	idf	ilnc	ilncFreq	iLong	IM	iTer	LLR	nbdoc4tc	NormFreq	tf	tf-idf	Head	Modifier	MainHead
85	bout de pale de 7 m	bout de pale de 7 m	1	2.58496250072116	2.8073549220576	2.58496250072116	2.8073549220576	2	N/A	N/A	0.222392421336448	0	0	1	0	1	0:0	0	0	0.166666666666667	7	0.142857142857143	0.000115129154648748	1	0.142857142857143	0:1	0:0	86	89	87	
47	gros morceaux de pale au sol	gros morceau de pale au sol	1	2.58496250072116	2.8073549220576	2.58496250072116	2.8073549220576	1	N/A	N/A	0.222392421336448	0	0	1	0	1	0:0	0	0	0.166666666666667	7	0.142857142857143	0.000115129154648748	1	0.142857142857143	0:1	0:0	48	53	21	
0	ensemble des 11 autres éoliennes	ensemble du 11 autre éolienne	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	1	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	7	0.166666666666667	0.000115129154648748	1	0.142857142857143	0:1	0:0	1	2	1	
71	racine de la pale	racine de le pale	2	2	2.32192809488736	6	6.96578428466209	1	N/A	0.321928094887362	N/A	1	3	1	0	2	0:0	0	0	0.5	1	0.4	0.0871265343750887	1	0.285714285714286	0:2	0:0	72	9	72	
126	suite aux forts vents	suite au fort vent	1	2	2.32192809488736	2	2.32192809488736	N/A	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	7	0.2	0.000115129154648748	1	0.142857142857143	0:1	0:0	127	128	127	
132	analyse approfondie des pales	analyse approfondir du pale	1	2	2.32192809488736	2	2.32192809488736	N/A	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	7	0.2	0.000115129154648748	1	0.142857142857143	0:1	0:0	133	136	134	
99	accès au public.La pale	accès au public.La pale	1	2	2.32192809488736	2	2.32192809488736	2	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	1	0.2	0.143337061982631	1	0.142857142857143	0:1	0:0	100	9	101	
93	éparpillement de nouveaux débris	éparpillement de nouveau débris	1	2	2.32192809488736	2	2.32192809488736	2	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	7	0.2	0.000115129154648748	1	0.142857142857143	0:1	0:0	94	95	94	
80	morceau de 30 m	morceau de 30 m	1	2	2.32192809488736	2	2.32192809488736	1	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	7	0.2	0.000115129154648748	1	0.142857142857143	0:1	0:0	81	82	81	
7	partie de la pale	partie de le pale	1	2	2.32192809488736	2	2.32192809488736	1	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	1	0.2	0.143337061982631	1	0.142857142857143	0:1	0:0	8	9	8	
