# ID	Inflected form	Lemmatised form	Frequency	CValue	CValue1	CValuePlus	CValuePlus1	CValueStar	CValueStarH	CValueStarM	CValueStarR	CValueWCard	CValueWCardPlus	D	DDW	Freq	idf	ilnc	ilncFreq	iLong	IM	iTer	LLR	nbdoc4tc	NormFreq	tf	tf-idf	Head	Modifier	MainHead
26	demande de l' inspection des installations	demande de le inspection du installation	1	2.58496250072116	2.8073549220576	2.58496250072116	2.8073549220576	N/A	N/A	N/A	0.222392421336448	0	0	1	0	1	0:0	0	0	0.166666666666667	14	0.142857142857143	0.000115129154648748	1	0.0714285714285714	0:1	0:0	27	30	28	
119	marquages de l' ensemble des vis	marquage de le ensemble du vis	1	2.58496250072116	2.8073549220576	2.58496250072116	2.8073549220576	N/A	N/A	N/A	0.222392421336448	0	0	1	0	1	0:0	0	0	0.166666666666667	7	0.142857142857143	0.000115129154648748	1	0.0714285714285714	0:1	0:0	120	121	120	
103	faible tension de serrage des vis	faible tension de serrage du vis	1	2.58496250072116	2.8073549220576	2.58496250072116	2.8073549220576	9	N/A	N/A	0.222392421336448	0	0	1	0	1	0:0	0	0	0.166666666666667	1	0.142857142857143	0.940009678932989	1	0.0714285714285714	0:1	0:0	104	17	107	
125	vis de l' éolienne sinistrée	vis de le éolienne sinistré	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	N/A	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	1	0.166666666666667	8.70013390676933e-07	1	0.0714285714285714	0:1	0:0	17	127	17	
88	remplacement du roulement de pale	remplacement du roulement de pale	1	2.32192809488736	2.58496250072116	2.32192809488736	2.58496250072116	9	N/A	N/A	0.263034405833794	0	0	1	0	1	0:0	0	0	0.2	7	0.166666666666667	0.000115129154648748	1	0.0714285714285714	0:1	0:0	89	90	89	
52	campagne de contrôle visuel	campagne de contrôle visuel	1	2	2.32192809488736	2	2.32192809488736	N/A	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	14	0.2	0.000115129154648748	1	0.0714285714285714	0:1	0:0	53	54	53	
67	suite de l' accident	suite de le accident	1	2	2.32192809488736	2	2.32192809488736	N/A	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	14	0.2	0.000115129154648748	1	0.0714285714285714	0:1	0:0	68	69	68	
136	reste de l' éolienne	reste de le éolienne	1	2	2.32192809488736	2	2.32192809488736	5	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	2.33333333333333	0.2	1.38627436101989	1	0.0714285714285714	0:1	0:0	137	128	137	
41	autres éoliennes du parc	autre éolienne du parc	1	2	2.32192809488736	2	2.32192809488736	5	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	1.75	0.2	0.069221469041953	1	0.0714285714285714	0:1	0:0	1	8	3	
113	éléments distinctifs de fatigue	élément distinctif de fatigue	1	2	2.32192809488736	2	2.32192809488736	5	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	7	0.2	0.000115129154648748	1	0.0714285714285714	0:1	0:0	114	111	115	
179	éventuel défaut de serrage	éventuel défaut de serrage	1	2	2.32192809488736	2	2.32192809488736	9	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	2.8	0.2	0	1	0.0714285714285714	0:1	0:0	180	81	182	
71	vis retrouvées au sol	vis retrouver au sol	1	2	2.32192809488736	2	2.32192809488736	1	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	1	0.2	8.70013390676933e-07	1	0.0714285714285714	0:1	0:0	17	73	17	
121	ensemble des vis	ensemble du vis	2	1.58496250072116	2	4.75488750216347	6	9	N/A	0.415037499278844	N/A	1	3	1	0	2	0:0	0	0	0.666666666666667	1	0.5	0.961271723134424	1	0.142857142857143	0:2	0:0	122	17	122	
90	roulement de pale	roulement de pale	2	1.58496250072116	2	4.75488750216347	6	9	N/A	0.415037499278844	N/A	1	3	1	0	2	0:0	0	0	0.666666666666667	1	0.5	6.93135930590801e-06	1	0.142857142857143	0:2	0:0	91	92	91	
