# ID	Inflected form	Lemmatised form	Frequency	CValue	CValue1	CValuePlus	CValuePlus1	CValueStar	CValueStarH	CValueStarM	CValueStarR	CValueWCard	CValueWCardPlus	D	DDW	Freq	idf	ilnc	ilncFreq	iLong	IM	iTer	LLR	nbdoc4tc	NormFreq	tf	tf-idf	Head	Modifier	MainHead
17	ensemble du parc	ensemble du parc	2	3.16992500144231	4	3.16992500144231	4	2	N/A	N/A	0.830074998557687	0	0	1	0	2	0:0	0	0	0.666666666666667	1	0.5	1.90951250473444	1	0.666666666666667	0:2	0:0	18	9	18	
3	Chute du capot de la nacelle	chute du capot de le nacelle	1	2.58496250072116	2.8073549220576	2.58496250072116	2.8073549220576	2	N/A	N/A	0.222392421336448	0	0	1	0	1	0:0	0	0	0.166666666666667	1.5	0.142857142857143	0	1	0.333333333333333	0:1	0:0	4	7	5	
11	extrémité de la nacelle	extrémité de le nacelle	1	2	2.32192809488736	2	2.32192809488736	2	N/A	N/A	0.321928094887362	0	0	1	0	1	0:0	0	0	0.25	1.5	0.2	0	1	0.333333333333333	0:1	0:0	12	7	12	
0	opérateur de maintenance	opérateur de maintenance	1	1.58496250072116	2	1.58496250072116	2	2	N/A	N/A	0.415037499278844	0	0	1	0	1	0:0	0	0	0.333333333333333	3	0.25	0.000115129154648748	1	0.333333333333333	0:1	0:0	1	2	1	
8	parc éolien	parc éolien	1	1	1.58496250072116	1	1.58496250072116	2	N/A	N/A	0.584962500721156	0	0	1	0	1	0:0	0	0	0.5	1	0.333333333333333	4.05454274736608e-06	1	0.333333333333333	0:1	0:0	9	10	9	
9	parc	parc	3	0	1.5	0	4.5	2	2	1	N/A	1.5	4.5	1	0	3	0:0	1	1	3	N/A	3	N/A	1	1	0:3	0:0				
14	éolienne	éolienne	3	0	4	0	4	2	N/A	N/A	4	0	0	1	0	3	0:0	0	0	3	N/A	1.5	N/A	1	1	0:3	0:0				
7	nacelle	nacelle	2	0	1	0	3	2	N/A	0	N/A	1	3	1	0	2	0:0	0	0	2	N/A	1	N/A	1	0.666666666666667	0:2	0:0				
18	ensemble	ensemble	2	0	0	0	4	2	0	N/A	N/A	0	4	1	0	2	0:0	1	2	2	N/A	2	N/A	1	0.666666666666667	0:2	0:0				
6	capot	capot	2	0	1	0	3	2	N/A	1	N/A	1	3	1	0	2	0:0	0	0	2	N/A	1	N/A	1	0.666666666666667	0:2	0:0				
1	opérateur	opérateur	1	0	0	0	2	2	0	N/A	N/A	0	2	1	0	1	0:0	1	1	1	N/A	1	N/A	1	0.333333333333333	0:1	0:0				
5	Chute	chute	1	0	0	0	2	2	0	N/A	N/A	0	2	1	0	1	0:0	1	1	1	N/A	1	N/A	1	0.333333333333333	0:1	0:0				
10	éolien	éolien	1	0	0	0	2	2	N/A	0	N/A	0	2	1	0	1	0:0	0	0	1	N/A	0.5	N/A	1	0.333333333333333	0:1	0:0				
2	maintenance	maintenance	1	0	0	0	2	2	N/A	0	N/A	0	2	1	0	1	0:0	0	0	1	N/A	0.5	N/A	1	0.333333333333333	0:1	0:0				
4	Chute du capot	chute du capot	1	0	0	3.16992500144231	4	2	0	N/A	N/A	0	2	1	0	1	0:0	1	1	0.333333333333333	1.5	0.5	0.000115129154648748	1	0.333333333333333	0:1	0:0	5	6	5	
16	sol	sol	1	0	1	0	1	2	N/A	N/A	1	0	0	1	0	1	0:0	0	0	1	N/A	0.5	N/A	1	0.333333333333333	0:1	0:0				
12	extrémité	extrémité	1	0	0	0	2	2	0	N/A	N/A	0	2	1	0	1	0:0	1	1	1	N/A	1	N/A	1	0.333333333333333	0:1	0:0				
